label_id,tenant_id,survey_participation_id,participant_id,survey_id,question_id,evaluated_at,score,sentiment,risk_flag,tags,summary,checked_at,created_at,updated_at,should_display,display_label,display_note,severity,confidence,themes,risk_flags,action,label_payload,label_version,prompt_version,label_model,input_fingerprint,labeled_at
1439,34,2959,4260,1772303504538,1052,2026-03-01 03:21:09.820393+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir şekilde 'evet' yanıtı vermiştir.,2026-03-01 03:22:02.434786+00,2026-03-01 03:22:01.647989+00,2026-03-01 03:22:02.434786+00,f,Olumlu ve kısa yanıt,Katılımcı organizasyon ve teknik altyapıdan memnun olduğunu belirtmiş.,0.000,0.900,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.9, ""risk_flags"": [], ""display_note"": ""Katılımcı organizasyon ve teknik altyapıdan memnun olduğunu belirtmiş."", ""display_label"": ""Olumlu ve kısa yanıt"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,ec1748375735c928efba5d13a42725a5bbddae7c8c123f8d3e4d5dc6233bd22d,2026-03-01 03:22:02.434786+00
1449,34,2969,4261,1772303504538,1051,2026-03-01 05:52:07.924974+00,0.800,positive,f,"[""olumlu"", ""katılım"", ""anket"", ""cevap""]","Katılımcı, sorunun derin olduğunu belirtse de olumlu bir şekilde 'evet' cevabını vermiştir.",2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,İçerik dengesi olumlu değerlendirildi,"Katılımcı, içeriklerin teknoloji, yenilik ve insan-merkezlilik dengesini sağladığını düşünüyor.",0.100,0.900,"[""culture""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""culture""], ""severity"": 0.1, ""confidence"": 0.9, ""risk_flags"": [], ""display_note"": ""Katılımcı, içeriklerin teknoloji, yenilik ve insan-merkezlilik dengesini sağladığını düşünüyor."", ""display_label"": ""İçerik dengesi olumlu değerlendirildi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,32d25861845d1a838927a489a7bc087164f9806e7917a5eaa770de14db99b6ac,2026-03-01 05:53:02.841713+00
1440,34,2960,4260,1772303504538,1053,2026-03-01 03:21:11.825928+00,0.200,negative,f,"[""kafa karışıklığı"", ""koordinasyon"", ""motivasyon"", ""bilgi eksikliği""]",Çalışma gruplarının işleyişi ve gruplar arası koordinasyon konusunda kafa karışıklığı ve bilgi eksikliği yaşanıyor. Bu durum motivasyonu olumsuz etkiliyor. Konuya özel bir Q&A öneriliyor.,2026-03-01 03:22:02.434786+00,2026-03-01 03:22:01.647989+00,2026-03-01 03:22:02.434786+00,t,Çalışma gruplarında işleyiş ve koordinasyon sorunu,Çalışma gruplarının işleyişi ve gruplar arası koordinasyon konusunda kafa karışıklığı ve bilgi eksikliği motivasyonu düşürüyor.,0.400,0.950,"[""communication"", ""process"", ""team_dynamics""]",[],watch,"{""action"": ""watch"", ""themes"": [""communication"", ""process"", ""team_dynamics""], ""severity"": 0.4, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Çalışma gruplarının işleyişi ve gruplar arası koordinasyon konusunda kafa karışıklığı ve bilgi eksikliği motivasyonu düşürüyor."", ""display_label"": ""Çalışma gruplarında işleyiş ve koordinasyon sorunu"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,5bf9b9fb9235485e999433ff6bf7befa29c549d4f0e0244966a033f207d6940e,2026-03-01 03:22:02.434786+00
1441,34,2961,4260,1772303504538,1054,2026-03-01 03:21:11.831827+00,0.000,,f,[],,2026-03-01 03:22:02.434786+00,2026-03-01 03:22:01.647989+00,2026-03-01 03:22:02.434786+00,f,Demographic: Age 65-74,The respondent selected the 65-74 age range.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""The respondent selected the 65-74 age range."", ""display_label"": ""Demographic: Age 65-74"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,d9ebf4c1ee28510f1bf5563998d062c573d31b2f5efd8c689b4af811e77eb32c,2026-03-01 03:22:02.434786+00
1442,34,2962,4260,1772303504538,1055,2026-03-01 03:21:11.836799+00,0.000,,f,[],,2026-03-01 03:22:02.434786+00,2026-03-01 03:22:01.647989+00,2026-03-01 03:22:02.434786+00,f,No actionable feedback,The answer only provides demographic information and is not actionable.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""The answer only provides demographic information and is not actionable."", ""display_label"": ""No actionable feedback"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,7b4ad6ce6ca9b883e34018f58c8ec6f70c020f47f68c5f9b4a6d202a84c4eeff,2026-03-01 03:22:02.434786+00
1443,34,2963,4261,1772303504538,1045,2026-03-01 05:52:02.877225+00,0.000,,f,[],,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Etkinlik vizyonu güçlü şekilde yansıtıyor,"Katılımcı, etkinliğin derneğin vizyonunu kesinlikle yansıttığını belirtiyor.",0.000,1.000,"[""culture""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""culture""], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Katılımcı, etkinliğin derneğin vizyonunu kesinlikle yansıttığını belirtiyor."", ""display_label"": ""Etkinlik vizyonu güçlü şekilde yansıtıyor"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,99cad7f7293d8e4bcab5568390489ac0aca9760a5a86a69f85bfb7b9f4bb2d73,2026-03-01 05:53:02.841713+00
1444,34,2964,4261,1772303504538,1046,2026-03-01 05:52:04.921486+00,0.850,positive,f,"[""etik"", ""saygı"", ""kapsayıcılık"", ""uygulama"", ""niyet""]","Etik ve saygı açısından herhangi bir sorun yaşanmadığı, kapsayıcılık konusunda olumlu bir niyet olduğu ve uygulamaya geçilmesinin umulduğu belirtilmiştir.",2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Etik ve kapsayıcılıkta olumlu yaklaşım,"Etkinlikte etik ve saygı açısından sorun yaşanmadı, kapsayıcılık için olumlu niyet var ancak uygulama bekleniyor.",0.150,0.950,"[""culture"", ""fairness""]",[],watch,"{""action"": ""watch"", ""themes"": [""culture"", ""fairness""], ""severity"": 0.15, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Etkinlikte etik ve saygı açısından sorun yaşanmadı, kapsayıcılık için olumlu niyet var ancak uygulama bekleniyor."", ""display_label"": ""Etik ve kapsayıcılıkta olumlu yaklaşım"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,d1689eb60f47c971087b6fe2228ece94dd43b248721e2a2ff951ed03b22c5a04,2026-03-01 05:53:02.841713+00
1445,34,2965,4261,1772303504538,1047,2026-03-01 05:52:05.83383+00,0.900,positive,f,"[""memnuniyet"", ""beklenti"", ""olumlu deneyim""]","Katılımcı, deneyiminin beklediğinden daha iyi geçtiğini belirtmiş ve olumlu bir izlenim aktarmıştır.",2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Beklentilerin üzerinde olumlu deneyim,"Katılımcı, etkinliğin beklediğinden iyi geçtiğini belirterek memnuniyetini ifade etmiş.",0.000,0.950,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Katılımcı, etkinliğin beklediğinden iyi geçtiğini belirterek memnuniyetini ifade etmiş."", ""display_label"": ""Beklentilerin üzerinde olumlu deneyim"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,8d44eaf39327990bf9fbe5e19581e7f52d5cc935775a87f4da9c45554e580deb,2026-03-01 05:53:02.841713+00
1446,34,2966,4261,1772303504538,1048,2026-03-01 05:52:06.891459+00,0.950,positive,f,"[""beklenti"", ""heyecan"", ""olumlu deneyim""]","Katılımcı, beklentilerinin aşıldığını ve heyecanlandığını belirterek olumlu bir deneyim yaşadığını ifade etmiştir.",2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Etkinlik beklentileri aştı ve heyecan yarattı,"Katılımcı, etkinliğin beklentilerini aştığını ve heyecanlandığını belirtti.",0.000,0.950,"[""learning_development""]",[],watch,"{""action"": ""watch"", ""themes"": [""learning_development""], ""severity"": 0.0, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Katılımcı, etkinliğin beklentilerini aştığını ve heyecanlandığını belirtti."", ""display_label"": ""Etkinlik beklentileri aştı ve heyecan yarattı"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,a535351bd4cac8ffb1e08436b34a3302275ca286d7d3be601d4b3af5780d9004,2026-03-01 05:53:02.841713+00
1447,34,2967,4261,1772303504538,1049,2026-03-01 05:52:06.897865+00,0.000,,f,[],,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,f,Sosyal buluşma tercihi,Katılımcı sosyal buluşma etkinliklerinin öncelikli olmasını istemiş.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Katılımcı sosyal buluşma etkinliklerinin öncelikli olmasını istemiş."", ""display_label"": ""Sosyal buluşma tercihi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,cb23f5e4079662ad1375ba9636e8b9838ed08270bc6eff3a022553e6118855c6,2026-03-01 05:53:02.841713+00
1448,34,2968,4261,1772303504538,1050,2026-03-01 05:52:06.90333+00,0.000,,f,[],,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,f,Etkinlik sıklığı tercihi belirtildi,Katılımcı etkinliklerin iki ayda bir düzenlenmesini tercih ediyor.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Katılımcı etkinliklerin iki ayda bir düzenlenmesini tercih ediyor."", ""display_label"": ""Etkinlik sıklığı tercihi belirtildi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,bf2201fe62b48cbc54ad2e21512e6d48a79f17cd7632d7566a3e3c9407331b02,2026-03-01 05:53:02.841713+00
1450,34,2970,4261,1772303504538,1052,2026-03-01 05:52:08.919658+00,0.850,positive,f,"[""mekan"", ""organizasyon"", ""memnuniyet"", ""iyileştirme yok""]","Katılımcı, mekan ve organizasyonun mevcut haliyle gayet güzel olduğunu, gelişim alanı görmediğini belirtmiştir.",2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Organizasyon ve mekan beklentileri karşıladı,"Katılımcı, mekan ve organizasyonun mevcut haliyle gayet güzel olduğunu, gelişim alanı görmediğini belirtti.",0.100,0.950,"[""process"", ""tools_systems""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""process"", ""tools_systems""], ""severity"": 0.1, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Katılımcı, mekan ve organizasyonun mevcut haliyle gayet güzel olduğunu, gelişim alanı görmediğini belirtti."", ""display_label"": ""Organizasyon ve mekan beklentileri karşıladı"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,fe397046de95402bcde2475bccc7bac0f47d105eb41b8a48aa0e3386f356bfbb,2026-03-01 05:53:02.841713+00
1451,34,2971,4261,1772303504538,1053,2026-03-01 05:52:10.221808+00,0.850,positive,f,"[""üyeler"", ""sosyal buluşma"", ""mini panel"", ""katkı"", ""paylaşım""]",Üyelerin katkılarını ve paylaşımlarını artırmak için mini paneller ve sosyal buluşmalar düzenlenmesi öneriliyor.,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,t,Mini paneller ve sosyal buluşma önerisi,Üyelerin katkılarını artırmak için mini paneller ve sosyal buluşmalar düzenlenmesi öneriliyor.,0.100,0.950,"[""culture"", ""team_dynamics"", ""communication""]",[],watch,"{""action"": ""watch"", ""themes"": [""culture"", ""team_dynamics"", ""communication""], ""severity"": 0.1, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Üyelerin katkılarını artırmak için mini paneller ve sosyal buluşmalar düzenlenmesi öneriliyor."", ""display_label"": ""Mini paneller ve sosyal buluşma önerisi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,8037e7c55bf1959f7e2b0c43489b3e5bd787793308ec8b5b4be2287e07ded025,2026-03-01 05:53:02.841713+00
1452,34,2972,4261,1772303504538,1054,2026-03-01 05:52:10.227628+00,0.000,,f,[],,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,f,No actionable feedback,The answer only provides an age range and contains no feedback.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""The answer only provides an age range and contains no feedback."", ""display_label"": ""No actionable feedback"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,c93fc560172aa542c9d30653b1c65180ad7a986d7ac7a70eca79e52aa8f3d32c,2026-03-01 05:53:02.841713+00
1453,34,2973,4261,1772303504538,1055,2026-03-01 05:52:10.232776+00,0.000,,f,[],,2026-03-01 05:53:02.841713+00,2026-03-01 05:53:02.047124+00,2026-03-01 05:53:02.841713+00,f,No actionable feedback,The answer only provides demographic information.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""The answer only provides demographic information."", ""display_label"": ""No actionable feedback"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,7b4ad6ce6ca9b883e34018f58c8ec6f70c020f47f68c5f9b4a6d202a84c4eeff,2026-03-01 05:53:02.841713+00
1454,34,2974,4209,1772303504538,1045,2026-03-01 05:55:03.28314+00,0.000,,f,[],,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,t,Etkinlik vizyonu güçlü şekilde yansıtıldı,"Katılımcı, etkinliğin derneğin vizyonunu kesinlikle yansıttığını belirtti.",0.000,1.000,"[""culture""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""culture""], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Katılımcı, etkinliğin derneğin vizyonunu kesinlikle yansıttığını belirtti."", ""display_label"": ""Etkinlik vizyonu güçlü şekilde yansıtıldı"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,99cad7f7293d8e4bcab5568390489ac0aca9760a5a86a69f85bfb7b9f4bb2d73,2026-03-01 05:56:02.87417+00
1455,34,2975,4209,1772303504538,1046,2026-03-01 05:55:04.663509+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,f,Olumlu kapsayıcılık ve etik algısı,Katılımcı etkinlikte etik ve kapsayıcılığa önem verildiğini belirtmiş.,0.000,0.900,"[""culture"", ""fairness""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""culture"", ""fairness""], ""severity"": 0.0, ""confidence"": 0.9, ""risk_flags"": [], ""display_note"": ""Katılımcı etkinlikte etik ve kapsayıcılığa önem verildiğini belirtmiş."", ""display_label"": ""Olumlu kapsayıcılık ve etik algısı"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,9e23796e5fbd4720ff361457db479326a79a6c23d8d80d472ebf13b51582d109,2026-03-01 05:56:02.87417+00
1456,34,2976,4209,1772303504538,1047,2026-03-01 05:55:05.993037+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,f,Olumlu genel memnuniyet,Katılımcı etkinlikten genel olarak memnun olduğunu belirtmiş.,0.000,0.950,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Katılımcı etkinlikten genel olarak memnun olduğunu belirtmiş."", ""display_label"": ""Olumlu genel memnuniyet"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,4b0f5c20b093fa8dcf4849af329c24aeb7891c72e81915dfc9eba28393c8521e,2026-03-01 05:56:02.87417+00
1457,34,2977,4209,1772303504538,1048,2026-03-01 05:55:07.048432+00,0.500,neutral,f,"[""etkinlik"", ""sunum"", ""değerlendirme"", ""olumlu"", ""istisna""]","Katılımcı, Sevil Hanım hariç etkinlik içeriği ve sunumların iyi olduğunu belirtmiştir.",2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,t,Sunumlar genel olarak beğenildi,"Katılımcı, Sevil Hanım hariç etkinlik içeriği ve sunumların iyi olduğunu belirtti.",0.200,0.800,"[""culture"", ""communication""]",[],watch,"{""action"": ""watch"", ""themes"": [""culture"", ""communication""], ""severity"": 0.2, ""confidence"": 0.8, ""risk_flags"": [], ""display_note"": ""Katılımcı, Sevil Hanım hariç etkinlik içeriği ve sunumların iyi olduğunu belirtti."", ""display_label"": ""Sunumlar genel olarak beğenildi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4.1,a029b27a9305d09cf9aa115b34499325643c043ae4cdc3a5b0b49d41b4a0c4e8,2026-03-01 05:56:02.87417+00
1458,34,2978,4209,1772303504538,1049,2026-03-01 05:55:07.055394+00,0.000,,f,[],,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,f,Sosyal buluşma tercihi,Katılımcı sosyal buluşma etkinliklerinin öncelikli olmasını istemiş.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Katılımcı sosyal buluşma etkinliklerinin öncelikli olmasını istemiş."", ""display_label"": ""Sosyal buluşma tercihi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,cb23f5e4079662ad1375ba9636e8b9838ed08270bc6eff3a022553e6118855c6,2026-03-01 05:56:02.87417+00
1459,34,2979,4209,1772303504538,1050,2026-03-01 05:55:07.060599+00,0.000,,f,[],,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,f,Etkinlik sıklığı tercihi,Çalışan etkinliklerin iki ayda bir düzenlenmesini tercih ediyor.,0.000,1.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 1.0, ""risk_flags"": [], ""display_note"": ""Çalışan etkinliklerin iki ayda bir düzenlenmesini tercih ediyor."", ""display_label"": ""Etkinlik sıklığı tercihi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,bf2201fe62b48cbc54ad2e21512e6d48a79f17cd7632d7566a3e3c9407331b02,2026-03-01 05:56:02.87417+00
1460,34,2980,4209,1772303504538,1051,2026-03-01 05:55:07.985853+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-03-01 05:56:02.87417+00,2026-03-01 05:56:02.102076+00,2026-03-01 05:56:02.87417+00,f,İçerik dengesi olumlu değerlendirildi,"Katılımcı, içeriklerin teknoloji, yenilik ve insan-merkezlilik dengesini sağladığını düşünüyor.",0.000,0.950,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.95, ""risk_flags"": [], ""display_note"": ""Katılımcı, içeriklerin teknoloji, yenilik ve insan-merkezlilik dengesini sağladığını düşünüyor."", ""display_label"": ""İçerik dengesi olumlu değerlendirildi"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4.1,eebf2aa85895f725f4d1a0b9c730cf92e4a05bb736f80e0681921c7948268436,2026-03-01 05:56:02.87417+00
